Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
D3           648559637   594114709   54444928    1118475234  1018428193  314299139   289640202   601625039   178644040   -           -           3.325690065003008216     
D10          746375416   224306595   522068821   1108465385  955129342   897523207   289640202   76225392    22195478    -           -           10.10595919583259256     
D5           356683704   543795107   1054519340  615367086   1041280298  1047102104  289640202   243135013   98000322    -           -           5.548911431127746702     
D10          455315987   806968546   889978184   581614467   951695191   1092845813  289640202   884326866   76420547    -           -           10.55957563350076518     
D801         217589603   1164899999  294320347   325657640   462836051   758054387   289640202   1116295122  1453529     -           -           801.4287977742446143     
D5           460206496   951154980   750682259   742620892   289599511   1148540794  289640202   639241980   177792100   -           -           5.349815767967193143     
D2           474452620   249661240   224791380   837260385   403447809   1140389074  289640202   921075512   111644855   -           -           2.236209093558319369     
D1           926689968   155532895   771157073   1122892860  1047779164  86154426    289640202   565764964   141878400   -           -           1.096240830175699754     
D2           621410977   201574962   419836015   700198175   518811533   1201088788  289640202   920822557   69900591    -           -           2.883737592433231358     
D2926        1016036632  774181753   241854879   1088591783  991998367   964105880   289640202   347520589   264518      -           -           2926.763974474326888     
D219         519736148   665862879   1095504012  648913031   73854822    1079968291  289640202   15472307    3028616     -           -           219.8571489419589674     
D5           1070146957  162362229   907784728   1156981216  807009172   987757758   289640202   230077847   28135849    -           -           5.770653268717784204     
D5           592326175   924334649   909622269   1020581201  444830497   725725070   289640202   1128135927  164071149   -           -           5.633742767291768036     
D28          266058522   354097933   1153591332  392893137   217645563   465038086   289640202   1047735475  12389292    -           -           28.58096596641680573     
D1           696688953   394368347   302320606   1152061002  524172198   484382027   289640202   241092647   241316904   -           -           1.634234239139749613     
D0           301711457   11202996    290508461   554573401   1074043443  314922508   289640202   935678723   48849513    -           -           0.229336902498905157     
D5           339091972   428558818   1152163897  471591569   321236544   407823924   289640202   818793654   74092778    -           -           5.784083544552749797     
D13          289959050   1150936852  380652941   493769344   824633583   1178949484  289640202   280142397   86148756    -           -           13.35987779092248296     
D38          694762539   795820215   1140573067  750915855   103350262   468369556   289640202   977571209   20922747    -           -           38.03612474977592569     
D2           697310654   597545565   99765089    1127131941  181691467   1082615067  289640202   923701471   267489367   -           -           2.233903992901519707     
D12          824765537   744902422   79863115    951993864   942852327   1231589560  289640202   902504330   61395575    -           -           12.13283566445953148     
D21          528552667   1061951992  708231418   768643433   1055111684  1080388683  289640202   1034882086  48371135    -           -           21.95425002948555993     
D23          97402004    627391341   711641406   167668655   554014267   452365326   289640202   761411813   27135353    -           -           23.12081000014998883     
D4           457550069   1108355484  590825328   689461945   23810259    886807228   289640202   1209014167  225638193   -           -           4.912091651079655650     
D103         205826954   706727990   740729707   245631677   283691859   854885741   289640202   91007854    6803339     -           -           103.8795788362155700     
D3           478650915   869789384   850492274   732524549   719946124   728703676   289640202   548342775   224777281   -           -           3.869560927734507118     
D1           635906051   365530628   270375423   849937447   214506131   242966477   289640202   320994543   207843259   -           -           1.758684066823644254     
D0           768495127   236318597   532176530   1025513881  550220953   662486957   289640202   584494925   254457619   -           -           0.928714958226501364     
D2           795490230   991668395   1045452578  1218759552  864919734   314180115   289640202   233695098   372220908   -           -           2.664193154351232736     
D1           398018834   144984609   253034225   695592073   90602155    110163117   289640202   778173108   100445595   -           -           1.443414308014204107     
D11          362910963   1073199103  531342603   495973321   1105016463  606208073   289640202   47527130    96786247    -           -           11.08834298534170872     
D0           430964466   522562      430441904   792486115   63022141    66893128    289640202   952827176   69442817    -           -           0.007525069151500579     
D5           734913621   655619258   79294363    939389178   192195869   636145443   289640202   593151916   121486950   -           -           5.396622912996004920     
D10          846564826   689857361   156707465   1003101868  210128051   608208642   289640202   366810500   63879616    -           -           10.79933481441090691     
D27          597829883   486184671   111645212   887950033   483508478   130272802   289640202   1017726406  17589583    -           -           27.64048874836884990     
D581         156259681   1065903214  331987210   187144769   458305767   230637096   289640202   342622199   1834241     -           -           581.1140488081991406     
D6           562972946   1063230091  741373598   961612537   794305182   21129422    289640202   1093941216  164333355   -           -           6.469959132764008864     
D6           1015415720  568111380   447304340   1200806047  1026728192  1043004312  289640202   1178721940  88464085    -           -           6.421943775262017348     
D2           482643594   323819691   158823903   837539194   1132003644  438974296   289640202   644799438   127747994   -           -           2.534831905070853793     
D75          890008149   611430876   278577273   898173889   693503979   1142483548  289640202   532443907   8108229     -           -           75.40868369652608479     
D0           720292231   40016802    680275429   1054176696  604366553   122843930   289640202   1184318761  52523301    -           -           0.761886652935237257     
D4           916296852   1028794703  1129132892  1151780476  1219586672  927388784   289640202   47181319    209845980   -           -           4.902618115438761323     
D64          711254025   812153120   1140731648  738127292   527319168   49230771    289640202   231231926   12549083    -           -           64.71812482234757711     
D27          845247879   284485267   560762612   876169721   421768297   526338484   289640202   454220117   10358145    -           -           27.46488555624583359     
D2           337040017   123651692   213388325   477845887   1084435238  366323719   289640202   999918678   55428277    -           -           2.230841344752607049     
D1           963476607   82885653    880590954   1028000048  926421588   274962763   289640202   136982482   60148433    -           -           1.378018493017099880     
D12          565546527   761939257   1045238013  637614215   709507704   856121753   289640202   90458857    61072711    -           -           12.47593638016167319     
D6           783893705   806518884   1219005564  1003438930  792539255   203072281   289640202   425233538   125258030   -           -           6.438859720211151333     
D29          1034859186  120231124   914628062   1051758192  44651464    764032430   289640202   904298325   4019820     -           -           29.90957903587722833     
D5           430301617   1045861068  626071292   666475251   568764863   281845015   289640202   251903679   194127983   -           -           5.387482277606521054     
D409         765583943   217809097   547774846   766496893   410672140   945456505   289640202   1106154896  531843      -           -           409.5364553072993345     
D15          805954317   436385565   369568752   861545256   350693153   368609523   289640202   486112927   27681171    -           -           15.76470753350716268     
D35          878843127   384438641   494404486   904370623   203858481   821647146   289640202   548963206   10908263    -           -           35.24288339949265983     
D99          551169785   916593973   876206555   822157721   130451013   1011019746  289640202   865051829   9193913     -           -           99.69574141064854540     
D44          435800400   871668056   805763087   505198998   830254513   1060832117  289640202   85851507    19408812    -           -           44.91094333852066782     
D6           1007855929  896671206   111184723   1222978536  115074922   600973694   289640202   896280024   147365501   -           -           6.084675177808407138     
D105         409191253   780615082   870206914   509631974   978581541   290355244   289640202   1168162747  7428369     -           -           105.0856630843190476     
D16          349643949   924936748   666337944   644595518   1104584367  272251382   289640202   337576329   54692380    -           -           16.91162000995385463     
D7           461349117   917785450   785194410   803902121   282972829   389592898   289640202   753588000   118796113   -           -           7.725719527540433919     
D2           374336171   325978744   48357427    588903417   621816073   366639068   289640202   953563118   159768925   -           -           2.040313809459505345     
D7           680333922   871790417   1050174248  794271541   1043002762  1090769295  289640202   1126884545  110645827   -           -           7.879107966719793237     
D46          731005616   1178531960  794104399   907369399   609814781   840156520   289640202   339356663   25550484    -           -           46.12562172990539044     
D7           127818376   468725831   900723288   194343872   1072252989  335310881   289640202   585298834   61292880    -           -           7.647312885281292052     
D1           435314473   261617295   173697178   700163402   1026069985  748903650   289640202   715223638   170465544   -           -           1.534722436341739536     
D766         436289769   708657851   969262661   439538759   121896049   988812212   289640202   34821482    925109      -           -           766.0263287893642803     
D7           443593207   647085472   1038138478  795836023   1128583528  846930059   289640202   226015625   91350391    -           -           7.083554486373243875     
D15          1013419443  939446858   73972585    1108756249  990690368   850594297   289640202   324325970   60051383    -           -           15.64405032936543692     
D8           495477180   659502035   1077605888  705770457   627890225   1018102934  289640202   283538092   74890626    -           -           8.806202728229298016     
D9           442863942   702013973   982480712   811890585   284993158   531718318   289640202   36928926    73837299    -           -           9.507579265595833888     
D18          750250112   675345842   74904270    988048775   1106988596  840855654   289640202   878033623   36854123    -           -           18.32483822773370567     
D108         671204504   646805661   24398843    892960139   1178308941  547621308   289640202   258595705   5937599     -           -           108.9338739446702278     
D74          52630453    1186778897  107482299   89420887    567252746   806108797   289640202   28944690    15840019    -           -           74.92282029459686885     
D41          791159586   1202876270  829914059   833485490   818732273   812366348   289640202   758176177   29293314    -           -           41.06316786144442380     
D0           268917251   93870038    175047213   435824457   1063061611  1069488464  289640202   583539456   102010045   -           -           0.920203868158277942     
D111         1112242904  200057559   912185345   1197661645  401613783   299529674   289640202   1141344291  1799271     -           -           111.1881195217396378     
D10          574008658   696807494   1118831907  742242724   894371316   773251633   289640202   752133285   69306460    -           -           10.05400498019953695     
D9           985299341   565444312   419855029   1100823840  93652435    44244469    289640202   273478089   61103349    -           -           9.253900502245793434     
D1           820111259   297661924   522449335   1107369088  1086158460  54824249    289640202   273272930   245595601   -           -           1.212000226339558907     
D15          193145180   806829248   627946675   334041383   431035225   1000394459  289640202   335774011   52248977    -           -           15.44201043400332986     
D2           729863740   968838163   1002656320  1124628299  496492630   288902098   289640202   901195547   335099181   -           -           2.891198241991525488     
D5           394092139   634281201   1001441681  536605827   549649896   1240819969  289640202   860438755   109064763   -           -           5.815638191044343075     
D18          737576990   328098416   409478574   977593894   820390046   481775919   289640202   265448794   17526278    -           -           18.72037040608393864     
D20          368916819   591571759   1018975803  538733852   1050869434  180516078   779768736   652596058   29282753    -           -           20.20205405550495884     
D5           586065410   674166298   1153529855  740417631   548042507   779846912   779768736   588833893   123008747   -           -           5.480637063964239876     
D6           907082322   537139393   369942929   1023901540  873328065   285879328   779768736   109687278   89347796    -           -           6.011781118809019083     
D6           462255280   963606241   740279782   777653423   236685927   486378930   779768736   465580715   146857137   -           -           6.561521357998419920     
D0           865148039   77720662    787427377   1179594827  57152720    591066575   779768736   1064987490  236254463   -           -           0.328970132513433195     
D1           403319021   80238162    323080859   581673943   833407937   620248875   779768736   987034208   46609177    -           -           1.721509950712066853     
D51          159349060   747356873   653622930   304098065   365062830   896114500   779768736   1118388809  14600055    -           -           51.18863408391269758     
D1           802046403   90453652    711592751   908403945   290351882   264511184   779768736   897369305   57543609    -           -           1.571914823764355829     
D36          382572300   1093521380  530681663   470768033   1211530907  910366089   779768736   376949231   29789368    -           -           36.70844510699253505     
D186         1125618324  1127984134  1239264933  1191476152  536282294   48057579    779768736   382945411   6035248     -           -           186.8993840849622086     
D6           269881328   737701679   773810392   427028592   49237721    110580010   779768736   63681044    112734064   -           -           6.543733569296322006     
D26          1058039270  645539794   412499476   1115459218  976763320   138061246   779768736   486093253   24480206    -           -           26.36986772088437491     
D3           703955577   894856170   1050730150  1116858894  530920803   613046801   779768736   443587613   291052260   -           -           3.074554961366731871     
D6           824951538   861041962   1205540319  963805542   776602116   839247120   779768736   950874913   130681518   -           -           6.588857974545413529     
D183         1048173998  1109424263  1180380478  1064982340  242329797   1111563001  779768736   239822385   6056794     -           -           183.1702156289284397     
D1           649368042   189332153   460035889   898362169   166803337   921629530   779768736   274536894   151379788   -           -           1.250709592749594813     
D22          660128190   1186672038  715086895   781635729   714002235   375144743   779768736   105022112   52590495    -           -           22.56438236605302916     
D41          109494091   826431188   524693646   199176469   782143317   993901361   779768736   755392356   19811713    -           -           41.71427215809152898     
D3           889303252   360479505   528823747   1047277367  411484229   270289465   779768736   242620872   99432677    -           -           3.625362565668427090     
D6           211674290   416865916   1036439117  285184583   755107863   1022692004  779768736   72319718    64653704    -           -           6.447672603568080183     
D86          339739697   726844426   854526014   367351964   973833385   822720954   779768736   364747565   8392493     -           -           86.60649773553579371     
D0           652790738   22861571    629929167   694741293   11081108    295465746   779768736   229175284   23532413    -           -           0.971492851158102656     
D26          747595893   1194355466  794871170   923132060   876657072   171716064   779768736   1107353830  45451225    -           -           26.27773984089537740     
D28          671847185   791485147   1121992781  993922267   751257495   118929101   779768736   150804737   27697021    -           -           28.57654427889555342     
D19          227089536   1099295570  369424709   283931757   697225681   633718212   779768736   213839137   56562873    -           -           19.43493163793147494     
D5           293776768   126455985   167320783   563340737   769243980   645777262   779768736   672307973   24212799    -           -           5.222691725975175360     
D17          566581749   683150856   1125061636  1094696260  480883380   134990507   779768736   21776742    38467238    -           -           17.75929054225312459     
D4           606110524   677380772   1170360495  824748730   382274903   281566721   779768736   75326912    168834112   -           -           4.012108477225265946     
D7           481793172   646743397   1076680518  872288181   1184590994  15120236    779768736   447406791   91298163    -           -           7.083859912931654495     
D55          484281799   677672637   1048239905  956433403   223230912   567755888   779768736   391661952   12130195    -           -           55.86659052059756665     
D6           811962964   469900844   342062120   903740427   160419617   704627955   779768736   145420248   77743260    -           -           6.044264724684815121     
D0           790486390   87572565    702913825   1208808756  723396469   523354849   779768736   26779564    372164024   -           -           0.235306368570434416     
D26          922751920   565543054   357208866   957424186   611816711   252557170   779768736   14955260    21273004    -           -           26.58501140694562930     
D36          956785792   402456938   554328854   1145920878  880815842   1032194856  779768736   7508960     11110362    -           -           36.22356661286103909     
D0           877170825   98179418    778991407   1216485640  268622207   189578225   779768736   660271322   198541195   -           -           0.494504014645424089     
D2755        422501832   1062328009  601804566   844618069   1136568573  492837243   779768736   224881701   385595      -           -           2755.035747351495740     
D378         264000607   410080001   1095551349  395458836   1065121131  930863677   779768736   1004477629  1084149     -           -           378.2505919389309034     
D4           352737524   639136481   955231786   562029000   900984278   191189261   779768736   596825457   143446048   -           -           4.455587936448412995     
D28          274866610   147205032   127661578   544656340   1164210416  796972650   779768736   317291284   5076880     -           -           28.99517656513449205     
D4           436807819   179614487   257193332   476582653   69670846    1232966297  779768736   383718749   39059479    -           -           4.598486503109782903     
D26          894780214   927210561   1209200396  1109886819  1221339695  211006119   779768736   386459133   34353794    -           -           26.99004834808056426     
D4           713381530   1221569512  733442761   1121976641  827061429   1214432423  779768736   1100755347  304786419   -           -           4.007952572191216958     
D198         953750142   870297868   83452274    960389009   1012324723  272249943   779768736   800224004   4392161     -           -           198.1479886552428292     
D1           596205880   285809011   310396869   971229840   500105010   194738411   779768736   646859360   221181920   -           -           1.292189754931144462     
D285         333793391   1233812505  341611629   399686357   812969206   1008143451  779768736   136990121   4328561     -           -           285.0398793039996433     
D7           338348160   620491748   959487155   590749617   277837332   1042537674  779768736   679771172   85946703    -           -           7.219494481364805814     
D10          540902539   536091886   4810653     638365947   937410802   630227140   779768736   408487617   53585499    -           -           10.00442089752677305     
D7           862139529   571730742   290408787   1059620094  1199800849  645021686   779768736   553035950   72217269    -           -           7.916814771824174076     
D15          944466686   1111701079  1074396350  1017119868  115194773   895587307   779768736   329136807   72628502    -           -           15.30667779709954640     
D43          434059793   692532747   983157789   454967083   899926349   591733242   779768736   730226420   15913993    -           -           43.51722078801970065     
D19          96969198    143348865   1195251076  186628426   379774156   848735192   779768736   423641451   7309970     -           -           19.61004833125170144     
D20          343036033   1123543543  461123233   629989214   272276329   1135567893  779768736   1226395717  56082852    -           -           20.03363778646635160     
D2           703732034   751983536   1193379241  1086149070  674861323   323447646   779768736   233335885   321314998   -           -           2.340331265831543910     
D10          753267106   722860794   30406312    925060995   817071840   458949642   779768736   656004139   66091550    -           -           10.93726496049797591     
D133         419668468   701765935   959533276   523273281   464048131   192747962   779768736   78309410    5249216     -           -           133.6896662282519903     
D15          829386263   580215077   249171186   942363909   1219853425  763663552   779768736   1064403159  38542741    -           -           15.05380940603056746     
D6           313745067   889074089   666301721   481824713   362168283   1230712186  779768736   1158466934  145665421   -           -           6.103535642820817440     
D42          338948513   933522131   647057125   655955093   612382187   598313787   779768736   120908565   21941933    -           -           42.54511810787135299     
D2           942811973   197905971   744906002   1114697498  517993064   443025119   779768736   242778004   83384348    -           -           2.373418702032664451     
D14          616773166   175446699   441326467   1221615623  286412633   663134998   779768736   338691484   11930709    -           -           14.70547131775655579     
D2           512175696   435250480   76925216    827517512   555958429   233823498   779768736   772883271   196833880   -           -           2.211257939944078732     
D78          177009828   1146488019  272152552   191781972   570642536   746700608   779768736   174719028   14516244    -           -           78.97966023442427669     
D27          276193188   718571362   799252569   359625383   211271132   257425912   779768736   14349915    25896603    -           -           27.74770737304811754     
D1           1044545668  316371077   728174591   1218927132  310606952   1146300792  779768736   176470128   172638348   -           -           1.832565479600163921     
D6           585089127   407645660   177443467   760526861   7258228     377392161   779768736   1201345612  58775925    -           -           6.935589018803191953     
D1           952360040   32395076    919964964   1108160378  963110060   451685456   779768736   987186723   17558012    -           -           1.845030975032936530     
D7           743342999   100821177   642521822   804127447   1173352855  714339033   779768736   996881222   13929623    -           -           7.237897034255700961     
D2           715204838   845794521   1111041060  1074702581  615897148   743404523   779768736   860679696   355707095   -           -           2.377783667767436575     
D21          228980745   777555474   693056014   277011872   909367980   411382528   779768736   240926821   36856237    -           -           21.09698486039147186     
D71          148345989   895766844   494209888   284092304   1219366588  693205513   779768736   684195862   12599674    -           -           71.09444609439895032     
D5           488330866   865023847   864937762   657911813   1167397670  618824328   779768736   1164403041  149168972   -           -           5.798952928360999900     
D370         405573499   1217984991  429219251   606716061   521008973   746759828   779768736   1097796950  3288375     -           -           370.3911479074010719     
D2           332067370   269858374   62208996    446063683   593275046   338136988   779768736   478875934   104074744   -           -           2.592928539896288382     
D1           892216045   113796812   778419233   1087512197  137662249   113142496   779768736   147418108   111031437   -           -           1.024906234438810334     
D1           270094923   114607860   155487063   456998258   804320597   292131405   779768736   220383520   83191588    -           -           1.377637604417408163     
D306         423300736   1217232445  447699034   842634594   444393610   50064905    779768736   273365803   3966878     -           -           306.8489741807033137     
D14          727413765   918490657   1050553851  1059249906  623814711   30521597    779768736   144888298   63741483    -           -           14.40962170585205869     
D14          478473834   767334534   952770043   902812608   605497266   194330998   779768736   736316399   54135060    -           -           14.17444691111453464     
D25          219626633   1150225249  311032127   393692722   347219522   448431020   779768736   127965039   45560544    -           -           25.24608242166730932     
D0           684793529   26782482    658011047   1195842550  112814549   11469152    779768736   20070651    173744508   -           -           0.154148653723201426     
D84          78583866    1152815600  167399009   143476161   1221357408  803064031   779768736   747625316   13691571    -           -           84.19892793894871523     
D0           391014787   30900117    360114670   458892493   440194194   614007959   779768736   592295826   51626257    -           -           0.598534908312256687     
D6           492955274   777914376   956671641   682341544   921978622   841081775   779768736   1108673666  114182734   -           -           6.812889731647168301     
D19          353003723   1102622221  492012245   649159197   594272801   758005286   779768736   185578155   56848249    -           -           19.39588712749974058     
D147         999855850   984367963   15487887    1007323237  1227642902  603927092   779768736   598298061   6693379     -           -           147.0659233550049982     
D3           908650841   685918543   222732298   1138703833  285524843   808179658   779768736   346670489   218491865   -           -           3.139332180628326825     
D1           547241197   392864328   154376869   837789542   1207510279  108224818   779768736   742080132   256692852   -           -           1.530484097780798352     
D21          520912280   169381124   351531156   606400459   636862705   59341976    779768736   1032677664  7983206     -           -           21.21718066651417989     
D1           725491740   62912626    662579114   758519801   1150340087  102119313   779768736   286474401   31902459    -           -           1.972030619959420682     
D3           536395739   498591864   37803875    733265281   898572495   213445813   779768736   1051539745  142656655   -           -           3.495048050860298105     
D1           476641967   158919676   317722291   658721793   721219911   581304656   779768736   599486899   112482315   -           -           1.412841440896731188     
D1           508971324   112077281   396894043   597635484   720919096   613813098   779768736   469413908   65650524    -           -           1.707180296078063291     
D8           607423659   1015908605  833145797   851696158   671120633   861276529   779768736   551894180   118878661   -           -           8.545760832551773105     
D36          796680262   1142628207  895682798   860484793   1088273634  1075726328  779768736   665572110   31025890    -           -           36.82821691819316061     
D19          542606724   223687761   318918963   1073597941  395795323   799982196   779768736   1013671023  11615507    -           -           19.25768380149054191     
D20          71284631    654122111   658793263   110033361   139773206   282139338   779768736   258097882   32535901    -           -           20.10462568717552957     
D383         965498062   789344389   176153673   1022171014  1081814025  965389306   779768736   1176152359  2057878     -           -           383.5720042684746131     
D10847       1178940227  1188777884  1231793086  1188682629  1074585800  1230250015  779768736   823436002   109585      -           -           10847.99821143404663     
D11          591593179   681008794   1152215128  857586010   800844283   426232391   779768736   802892895   59607517    -           -           11.42488109343658787     
D51          454935745   982589046   713977442   890732444   778170651   71484223    779768736   434435771   19139046    -           -           51.33949968039159318     
D2           351592892   225828572   125764320   602965266   1050755606  948247302   779768736   775511772   100220518   -           -           2.253316750967102365     
D41          403901030   916249357   729282416   785945210   793756092   506271000   779768736   1221702762  21856850    -           -           41.92046690168070879     
D27          872395589   451258760   421136829   895531983   849841249   309628178   779768736   179266344   16349011    -           -           27.60159376001398494     
D79          590778896   258947337   331831559   708282965   811296014   942446201   779768736   523142699   3258551     -           -           79.46701985023404574     
D0           577384699   93583829    483800870   1026229230  85802966    187675591   779768736   1187039126  128540168   -           -           0.728051242316720793     
D6           686496232   896596980   1031529995  962548043   36245020    916252749   779768736   97675151    134392610   -           -           6.671475314007221081     
D6           531572617   1214519168  558684192   869043209   646408196   747934404   779768736   188810113   194102025   -           -           6.257117451505207119     
D6           810161226   1111403516  940388453   1023908886  214066954   916077112   779768736   575831540   168918246   -           -           6.579535025482090312     
D4           305121450   240456377   64665073    554668332   802695533   1198256311  779768736   210128195   55574568    -           -           4.326734073758342125     
D38          843808718   529516826   314291892   859768569   1213074866  305983914   779768736   73235814    13896466    -           -           38.10442352753570584     
D9           595913727   547294315   48619412    686104469   709425733   438858916   779768736   750434334   54769275    -           -           9.992725209526691744     
D8           1054766815  776267434   278499381   1215675866  883543632   712679248   779768736   345443320   89312509    -           -           8.691586908615454975     
D2           960760204   504056419   456703785   1214627828  1027462203  965503419   779768736   476052905   199157332   -           -           2.530945830304655818     
D19          627746647   991249191   878128199   743163470   993921552   526621645   779768736   284546983   50662532    -           -           19.56572543590991464     
D0           374020480   15266109    358754371   653040934   439270219   589797754   779768736   487015019   95000026    -           -           0.160695840230612147     
D22          743204779   1218896238  765939284   829368300   601457228   739385776   779768736   321458659   53896611    -           -           22.61545235191132889     
D3           479494765   552761372   1168364136  785409514   931414234   1188722739  779768736   752464501   173580016   -           -           3.184475867314126759     
D101         79189433    920697334   400122842   114257366   156723959   845362783   779768736   1095209343  9053567     -           -           101.6944298308059132     
D14          540207104   774948122   1006889725  621068497   145202205   1201924401  779768736   1076810755  55038746    -           -           14.08004684554404637     
D821         74369819    1049794941  266205621   98734005    834431899   610502504   779768736   290207184   1277261     -           -           821.9110588986902442     
D0           528527568   95848580    432678988   866389456   1191512042  47936669    779768736   703286896   190665680   -           -           0.502704944067542727     
D6           797271339   1185475447  853426635   1103791970  418560701   1121059537  779768736   318018973   184230077   -           -           6.434755205579162842     
D9           557415593   766509828   1032536508  717110759   608288394   737219694   779768736   1191316992  78330095    -           -           9.785636389180939969     
D6           553045468   999142530   795533681   943632782   392252657   437349458   779768736   1134851915  162458154   -           -           6.150153164980564779     
D21          883192107   731455276   151736831   968118891   551405628   736415359   779768736   486088630   33924267    -           -           21.56141725921447322     
D1           666610864   146271139   520339725   846533823   1130046071  758094417   779768736   288042231   126841987   -           -           1.153176029952920873     
D21          752750479   815345966   1179035256  812259247   17741373    410751988   779768736   1031523724  38645263    -           -           21.09821237340265998     
D2           983453663   343015294   640438369   1155259584  137289212   422793973   779768736   939309587   124424058   -           -           2.756824520222608396     
D92          435252713   1237075420  439808036   575857270   242746696   549406062   779768736   831924590   13439042    -           -           92.05086344696296060     
D30          974230025   725130845   249099180   1030142087  986466099   1206124196  779768736   35198211    23724971    -           -           30.56403504139162066     
D41          304783162   787491600   758922305   590661329   278009273   775045303   779768736   1011793120  18904995    -           -           41.65521334440977106     
D1           717444817   264953857   452490960   1227771237  515006195   522350873   779768736   1178127763  207118397   -           -           1.279238642427306928     
D9           643715087   405671070   238044017   944785523   1140233952  1098742456  779768736   1167087115  41574215    -           -           9.757756580611323629     
D4           491918543   665081038   1068468248  828345039   1226522771  1049501124  779768736   1096843038  155492047   -           -           4.277267235410438708     
D43          1030293030  1036556335  1235367438  1174036648  558779447   356032666   779768736   1022920295  24087704    -           -           43.03259185682454417     
D15          564907265   1095672932  710865076   1061150844  533852812   293855073   779768736   1142026263  68663686    -           -           15.95709458417364893     
D1           413164298   151529979   261634319   704000542   1026700794  994614972   779768736   750791908   122328054   -           -           1.238718135743416632     
D2           607679839   395274263   212405576   1057199868  361854208   186018563   779768736   822803383   158159810   -           -           2.499208003600914796     
D6           779859458   666401945   113457513   1006271511  850062298   648145653   779768736   595315773   100623299   -           -           6.622739977944869408     
D2           461530509   393001088   68529421    781170142   558644984   393541885   779768736   845290544   141890876   -           -           2.769741783819841946     
D34          594078067   455351128   138726939   884482332   181489415   763730987   779768736   530469815   13269537    -           -           34.31552495011694831     
D17          648998069   701892974   1188735838  801437714   451440285   437933007   779768736   391011639   39239489    -           -           17.88741372243659951     
D24          821967485   1129608183  933990045   1209490228  176494178   495173039   779768736   634503018   46921999    -           -           24.07417004974574932     
D59          152097324   584207675   809520392   294381118   134160685   439494542   779768736   240066130   9813530     -           -           59.53083905587489924     
D3           977315992   163643532   813672460   1210694003  960704473   120861030   779768736   1064560807  43803948    -           -           3.735816963347687290     
D13          1081418226  579783812   501634414   1175911961  595639114   841809540   779768736   399914516   41987141    -           -           13.80860421051292823     
D0           647427832   130917664   516510168   1115973336  601856765   300343416   779768736   1145555705  178882328   -           -           0.731864714998565984     
D1           427969093   119062183   308906910   601823856   1111109966  190252956   779768736   775990060   80259567    -           -           1.483464058558900523     
D116         579863272   856878867   964615148   1152394593  1196516513  397762642   779768736   686957269   7331951     -           -           116.8691480616823544     
D25          320911796   565232717   997309822   619680997   881781858   320885799   779768736   1010329965  22142595    -           -           25.52694103830196957     
D47          136941507   889338538   489233712   254993245   258702874   743220537   779768736   1017182753  18889769    -           -           47.08043481103448115     
D160         121503723   1208977867  154156599   149997195   285891655   565287006   779768736   657826448   7529835     -           -           160.5583478256827672     
D15          145741571   919906671   467465643   233209315   860888132   889933087   779768736   866865483   58273827    -           -           15.78593201026594666     
D7           563783801   826811868   978602676   1010271648  457101955   505156597   779768736   790742004   117295954   -           -           7.048937664124373804     
D3           633849577   604527166   29322411    1095510358  611662796   922527236   779768736   1216959837  172188796   -           -           3.510839148907226228     
D0           669212462   184880309   484332153   1070438247  570850545   645556696   779768736   1029445087  267986677   -           -           0.689886195349927787     
D2           497019463   708468911   1030181295  755921815   730893542   1018595472  779768736   364681352   238117111   -           -           2.975296097053688846     
D34          406319889   625217645   1022732987  535676809   495127459   117180663   779768736   680073089   18249129    -           -           34.26013619608913937     
D32          912024361   1198741560  954913544   1021466551  419404580   868056268   779768736   479929333   36486841    -           -           32.85407909114411960     
D26          287721595   907819732   621532606   350974333   274275891   598966113   779768736   1057775928  34710643    -           -           26.15393013606806419     
D16          490046771   1103643335  628034179   560409087   178129805   537260278   779768736   525594418   67872875    -           -           16.26044771199098314     
D6           876579839   1156350047  961860535   1219173970  192513556   75623177    779768736   1058771445  191391577   -           -           6.041802179204573877     
D2495        84666546    1209546573  116750716   88875637    1206474097  966922161   779768736   241007486   484726      -           -           2495.320187074759761     
D13          963238846   517177814   446061032   1040222446  215765302   388855122   779768736   956373725   39435646    -           -           13.11447551791087687     
D2           916849002   459678472   457170530   1150885931  9320279     1116474504  779768736   913509716   214738215   -           -           2.140645865012894886     
D9           276916466   786626762   731920447   375547531   502441819   42253268    779768736   616495069   79654336    -           -           9.875504605298574078     
D9           830048257   1157719694  913959306   1183365420  105907236   114999520   779768736   953023993   123413931   -           -           9.380786144799163718     
D7           452269246   664496944   1029403045  812442424   973328703   191751900   779768736   848050060   92096068    -           -           7.215258571082535250     
D4           804981011   754754815   50226196    1119972494  1074677522  1070592429  779768736   18042710    174998045   -           -           4.312932838763998763     
D22          404009315   950118723   695521335   584942572   915209349   417177428   779768736   317778882   42142801    -           -           22.54522007210674012     
D207         1126809766  1036522194  90287572    1139414492  724861404   845313284   779768736   1148127703  4989152     -           -           207.7551844481787686     
D9           563280575   547333713   15946862    815088658   996153638   808870111   779768736   327440272   59664409    -           -           9.173537828892263057     
D2           647658954   473390955   174267999   1137283821  792621986   359712605   779768736   502744918   158034087   -           -           2.995499034331751478     
